Time,Rain,Solar Rad,Prędkość wiatru  [m/s],Temperatura powietrza [°C],Wilgotność względna [%],Ciśnienie na poziomie stacji [hPa],Facade_Orientation,Floor_Level,Area,Insulation,Temperature
07:00:00,0,102,1,19.7,79,997.3,E,2,concrete,uninsulated,18.2
08:00:00,0,220,1,21.8,70,997.3,E,2,concrete,uninsulated,20.6
09:00:00,0,233,3,22.8,64,997.6,E,2,concrete,uninsulated,21.4
10:00:00,0,412,3,23.3,64,997.7,E,2,concrete,uninsulated,23.5
11:00:00,0,491,4,22.6,73,997.5,E,2,concrete,uninsulated,26.3
12:00:00,0,541,4,21.9,75,997.5,E,2,concrete,uninsulated,26.6
13:00:00,0,335,3,22.8,68,997.5,E,2,concrete,uninsulated,26
14:00:00,0,237,2,23,68,997.4,E,2,concrete,uninsulated,24.0
15:00:00,0,181,2,22.5,69,997.1,E,2,concrete,uninsulated,23.4
16:00:00,0,262,3,22.2,76,997.1,E,2,concrete,uninsulated,24.2
17:00:00,0,281,3,21.4,79,997.1,E,2,concrete,uninsulated,24.0
18:00:00,0,222,3,20.1,85,997.3,E,2,concrete,uninsulated,24.2
19:00:00,0,54,2,19,90,997.6,E,2,concrete,uninsulated,23.2
20:00:00,0,26,1,19.1,90,997.7,E,2,concrete,uninsulated,22.2
21:00:00,0,1,1,19.1,90,997.8,E,2,concrete,uninsulated,21.2
22:00:00,0,0,2,18,87,997.8,E,2,concrete,uninsulated,20.9
23:00:00,0,0,3,17.2,92,997.9,E,2,concrete,uninsulated,20.7
00:00:00,0,0,3,18.3,90,998.1,E,2,concrete,uninsulated,20.1
01:00:00,0,0,3,17.6,93,998,E,2,concrete,uninsulated,19.3
02:00:00,0,0,4,17.3,95,998.2,E,2,concrete,uninsulated,18.7
03:00:00,0,0,4,17,94,998.5,E,2,concrete,uninsulated,18.7
04:00:00,0,0,3,16.6,88,998.8,E,2,concrete,uninsulated,18.3
05:00:00,0,0,4,16.6,89,999.1,E,2,concrete,uninsulated,18.0
06:00:00,0,7,4,16.7,86,999.5,E,2,concrete,uninsulated,17.6
07:00:00,0,27,5,16.7,83,999.5,E,2,concrete,uninsulated,17.3
08:00:00,0,64,5,17,82,999.3,E,2,concrete,uninsulated,17.4
09:00:00,0,122,4,17.9,75,999.7,E,2,concrete,uninsulated,17.6
10:00:00,0,191,5,19.8,63,999.5,E,2,concrete,uninsulated,18.0
11:00:00,0,338,4,20.8,56,999.4,E,2,concrete,uninsulated,18.9
12:00:00,0,719,4,20.2,56,999.7,E,2,concrete,uninsulated,20.8
13:00:00,0,644,4,20,57,999.9,E,2,concrete,uninsulated,22.7
14:00:00,0,304,3,20.2,60,1000.1,E,2,concrete,uninsulated,22.2
15:00:00,0,346,3,21,56,1000,E,2,concrete,uninsulated,21.8
16:00:00,0,362,3,21.2,56,999.9,E,2,concrete,uninsulated,21.8
17:00:00,0,320,3,21.3,57,1000.1,E,2,concrete,uninsulated,22.5
18:00:00,0,199,2,20.6,57,1000.6,E,2,concrete,uninsulated,22.3
19:00:00,0,35,1,18.5,66,1001.1,E,2,concrete,uninsulated,21.9
20:00:00,0,18,1,16.4,77,1001.4,E,2,concrete,uninsulated,21.1
21:00:00,0,1,1,15.9,80,1001.4,E,2,concrete,uninsulated,20.2
22:00:00,0,0,0,14.9,85,1001.7,E,2,concrete,uninsulated,19.6
23:00:00,0,0,1,13.7,92,1001.9,E,2,concrete,uninsulated,19.0
00:00:00,0,0,1,13.5,90,1001.7,E,2,concrete,uninsulated,18.2
01:00:00,0,0,1,12.6,93,1001.7,E,2,concrete,uninsulated,17.3
02:00:00,0,0,1,11.7,93,1001.5,E,2,concrete,uninsulated,16.4
03:00:00,0,0,1,11.6,94,1001.4,E,2,concrete,uninsulated,15.8
04:00:00,0,0,1,11.4,96,1001.6,E,2,concrete,uninsulated,15.3
05:00:00,0,0,1,13.2,92,1001.7,E,2,concrete,uninsulated,14.8
06:00:00,0,12,2,15.8,80,1001.8,E,2,concrete,uninsulated,14.5
07:00:00,0,97,1,17.9,75,1001.8,E,2,concrete,uninsulated,14.8
08:00:00,0,234,1,19.9,65,1001.9,E,2,concrete,uninsulated,19.0
09:00:00,0,409,2,21.6,59,1001.6,E,2,concrete,uninsulated,24.5
10:00:00,0,614,2,22.4,51,1001.5,E,2,concrete,uninsulated,26.5
11:00:00,0,750,2,23.2,47,1001.2,E,2,concrete,uninsulated,26.7
12:00:00,0,782,2,23.9,47,1000.9,E,2,concrete,uninsulated,27.0
13:00:00,0,617,2,23.9,46,1000.6,E,2,concrete,uninsulated,26.3
14:00:00,0,513,1,24.1,44,1000.4,E,2,concrete,uninsulated,25.4
15:00:00,0,713,2,24.9,42,1000.2,E,2,concrete,uninsulated,25
16:00:00,0,641,1,24,45,999.9,E,2,concrete,uninsulated,26.1
17:00:00,0,573,1,23.9,44,999.8,E,2,concrete,uninsulated,26.4
18:00:00,0,198,1,23.5,46,1000,E,2,concrete,uninsulated,25.7
19:00:00,0,34,1,19.5,64,1000.2,E,2,concrete,uninsulated,25.1
20:00:00,0,17,1,17.8,69,1000.3,E,2,concrete,uninsulated,23.9
21:00:00,0,0,1,17.4,73,1000.2,E,2,concrete,uninsulated,22.9
22:00:00,0,0,1,16,79,1000.5,E,2,concrete,uninsulated,22.0
23:00:00,0,0,0,14.2,88,1000.3,E,2,concrete,uninsulated,21.1
00:00:00,0,0,0,14.6,86,1000,E,2,concrete,uninsulated,20.1
01:00:00,0,0,1,13.9,90,999.8,E,2,concrete,uninsulated,19.4
02:00:00,0,0,0,12.8,93,999.5,E,2,concrete,uninsulated,18.6
03:00:00,0,0,2,13.7,91,999.4,E,2,concrete,uninsulated,17.7
04:00:00,0,0,2,13.9,90,999.4,E,2,concrete,uninsulated,17
05:00:00,0,0,2,15.3,89,999.3,E,2,concrete,uninsulated,16.1
06:00:00,0,12,2,17.5,81,999.4,E,2,concrete,uninsulated,15.6
07:00:00,0,99,2,20.3,73,999.3,E,2,concrete,uninsulated,15.7
08:00:00,0,223,4,22.2,62,999.2,E,2,concrete,uninsulated,19.9
09:00:00,0,404,4,24,58,999,E,2,concrete,uninsulated,24.8
10:00:00,0,603,3,25.1,50,998.7,E,2,concrete,uninsulated,27
11:00:00,0,726,2,26.6,48,998.4,E,2,concrete,uninsulated,29.1
12:00:00,0,769,3,26.8,47,998.2,E,2,concrete,uninsulated,30.0
13:00:00,0,803,3,27.8,49,998,E,2,concrete,uninsulated,28.9
14:00:00,0,757,2,28.2,45,997.6,E,2,concrete,uninsulated,28.8
15:00:00,0,762,2,28.4,45,997.1,E,2,concrete,uninsulated,28.9
16:00:00,0,647,2,28.3,49,996.8,E,2,concrete,uninsulated,29.6
17:00:00,0,497,2,27.4,55,996.7,E,2,concrete,uninsulated,30.0
18:00:00,0,169,2,25.8,55,996.7,E,2,concrete,uninsulated,29.7
19:00:00,0,73,2,23.4,62,997.2,E,2,concrete,uninsulated,29.0
20:00:00,0,24,2,22.5,66,997.4,E,2,concrete,uninsulated,28.0
21:00:00,0,0,2,21.8,70,997.4,E,2,concrete,uninsulated,26.7
22:00:00,0,0,2,21.3,73,997.4,E,2,concrete,uninsulated,25.6
23:00:00,0,0,2,20.6,80,997.3,E,2,concrete,uninsulated,24.6
00:00:00,0,0,1,21,77,996.9,E,2,concrete,uninsulated,23.7
01:00:00,0,0,3,20.4,85,997.3,E,2,concrete,uninsulated,23.1
02:00:00,0,0,1,20.1,87,997.6,E,2,concrete,uninsulated,22.8
03:00:00,0,0,1,19.4,93,997.6,E,2,concrete,uninsulated,22.8
04:00:00,13.97,0,2,19.3,95,997.9,E,2,concrete,uninsulated,21.2
05:00:00,0,0,0,20,94,998.7,E,2,concrete,uninsulated,21
06:00:00,0,3,2,21.5,82,999.1,E,2,concrete,uninsulated,20.9
07:00:00,0,22,1,21.4,85,999.6,E,2,concrete,uninsulated,20.3
08:00:00,0,154,3,22.6,80,999.7,E,2,concrete,uninsulated,22.7
09:00:00,3.56,90,4,23.5,77,999.8,E,2,concrete,uninsulated,22.9
10:00:00,0,511,3,24.2,75,999.8,E,2,concrete,uninsulated,25.1
11:00:00,0,488,3,24.2,73,999.6,E,2,concrete,uninsulated,27.6
12:00:00,0,663,3,25,69,999.4,E,2,concrete,uninsulated,27
13:00:00,0,516,3,24.7,67,999.8,E,2,concrete,uninsulated,27.5
14:00:00,0,353,3,24.6,65,1000.2,E,2,concrete,uninsulated,27.2
15:00:00,0,279,3,22.9,74,1000.7,E,2,concrete,uninsulated,26.5
16:00:00,0,200,2,23,74,1000.5,E,2,concrete,uninsulated,25.6
17:00:00,0,80,2,22.6,74,1000.8,E,2,concrete,uninsulated,24.6
18:00:00,0,98,1,22,79,1001.1,E,2,concrete,uninsulated,24.0
19:00:00,0,45,4,18,86,1002.5,E,2,concrete,uninsulated,23.5
20:00:00,0,17,2,17,97,1002.2,E,2,concrete,uninsulated,23
21:00:00,2.03,0,2,17.2,96,1002.6,E,2,concrete,uninsulated,22.0
22:00:00,0.51,0,2,17,97,1002.7,E,2,concrete,uninsulated,19.4
23:00:00,0,0,2,16.6,98,1002.8,E,2,concrete,uninsulated,19.1
00:00:00,0,0,1,16.1,97,1002.7,E,2,concrete,uninsulated,18.6
01:00:00,0,0,1,15,99,1002.9,E,2,concrete,uninsulated,18.3
02:00:00,0,0,1,14.6,99,1003.2,E,2,concrete,uninsulated,17.8
03:00:00,0,0,2,13.2,97,1003.2,E,2,concrete,uninsulated,17.4
04:00:00,0,0,1,13.6,100,1003.4,E,2,concrete,uninsulated,17.2
05:00:00,0,0,2,15.1,98,1004,E,2,concrete,uninsulated,16.5
06:00:00,0,10,2,16.9,92,1004.2,E,2,concrete,uninsulated,16.2
07:00:00,0,85,2,19.1,84,1003.8,E,2,concrete,uninsulated,16.2
08:00:00,0,176,2,21.2,65,1003.9,E,2,concrete,uninsulated,18.9
09:00:00,0,371,1,22.6,60,1003.7,E,2,concrete,uninsulated,24.1
10:00:00,0,599,2,23.3,59,1003.5,E,2,concrete,uninsulated,27.2
11:00:00,0,712,2,24.3,57,1003.1,E,2,concrete,uninsulated,27.8
12:00:00,0,817,2,25.3,52,1002.4,E,2,concrete,uninsulated,28.1
13:00:00,0,831,3,25.3,53,1001.9,E,2,concrete,uninsulated,27.4
14:00:00,0,822,4,25,55,1001.6,E,2,concrete,uninsulated,26.7
15:00:00,0,777,3,25.5,57,1001.2,E,2,concrete,uninsulated,27.1
16:00:00,0,660,2,25.2,58,1000.9,E,2,concrete,uninsulated,27.8
17:00:00,0,343,1,25.1,60,1000.8,E,2,concrete,uninsulated,28
18:00:00,0,149,2,23.9,63,1001,E,2,concrete,uninsulated,27.2
19:00:00,0,91,1,23.1,64,1001.5,E,2,concrete,uninsulated,26.7
20:00:00,0,24,2,22.1,72,1001.6,E,2,concrete,uninsulated,26.1
21:00:00,0,0,2,22.1,71,1001.7,E,2,concrete,uninsulated,25.2
22:00:00,0,0,2,21.8,71,1001.7,E,2,concrete,uninsulated,24.6
23:00:00,0,0,2,21.3,75,1001.8,E,2,concrete,uninsulated,24.3
00:00:00,0,0,2,21,76,1002.3,E,2,concrete,uninsulated,24
01:00:00,0,0,3,21.9,72,1003,E,2,concrete,uninsulated,23.7
02:00:00,0,0,2,19.7,89,1003.5,E,2,concrete,uninsulated,23.2
03:00:00,0,0,2,19,95,1004,E,2,concrete,uninsulated,22.5
04:00:00,0,0,2,18.6,95,1004.4,E,2,concrete,uninsulated,21.6
05:00:00,0,0,2,19,93,1005,E,2,concrete,uninsulated,20.4
06:00:00,0,9,3,20.7,87,1005.2,E,2,concrete,uninsulated,19.9
07:00:00,0,63,4,21.6,81,1005.5,E,2,concrete,uninsulated,20
08:00:00,0,155,4,22.1,74,1005.9,E,2,concrete,uninsulated,21.6
09:00:00,0,254,3,22.8,68,1005.9,E,2,concrete,uninsulated,23.9
10:00:00,0,410,4,24.5,61,1005.7,E,2,concrete,uninsulated,24.5
11:00:00,0,719,3,25.1,55,1005.4,E,2,concrete,uninsulated,26.7
12:00:00,0,637,5,25.4,52,1005.1,E,2,concrete,uninsulated,28.1
13:00:00,0,737,3,26.2,48,1005.1,E,2,concrete,uninsulated,27.1
14:00:00,0,808,4,27,50,1004.8,E,2,concrete,uninsulated,27.1
15:00:00,0,766,2,27,47,1004.7,E,2,concrete,uninsulated,27.6
16:00:00,0,596,2,27.5,45,1004.6,E,2,concrete,uninsulated,28.2
17:00:00,0,384,2,27.2,47,1004.4,E,2,concrete,uninsulated,28.8
18:00:00,0,139,1,25.9,52,1004.3,E,2,concrete,uninsulated,28.1
19:00:00,0,48,1,22.5,67,1004.9,E,2,concrete,uninsulated,27.8
20:00:00,0,15,1,21.2,73,1005.1,E,2,concrete,uninsulated,26.8
21:00:00,0,0,1,20,78,1005.1,E,2,concrete,uninsulated,25.7
22:00:00,0,0,1,18.3,86,1005.3,E,2,concrete,uninsulated,24.9
23:00:00,0,0,2,18.5,83,1005.5,E,2,concrete,uninsulated,24.0
00:00:00,0,0,2,18.5,80,1005.6,E,2,concrete,uninsulated,23.3
01:00:00,0,0,2,18.6,77,1005.9,E,2,concrete,uninsulated,22.3
02:00:00,0,0,1,18,79,1005.8,E,2,concrete,uninsulated,21.0
03:00:00,0,0,1,16.6,86,1005.6,E,2,concrete,uninsulated,20.4
04:00:00,0,0,2,17.2,87,1006.1,E,2,concrete,uninsulated,19.9
05:00:00,0,0,1,18,86,1006.7,E,2,concrete,uninsulated,19.4
06:00:00,0,5,2,19.8,79,1007,E,2,concrete,uninsulated,19.4
07:00:00,0,57,3,21.9,71,1007.1,E,2,concrete,uninsulated,19.5
08:00:00,0,180,2,22.2,69,1007.2,E,2,concrete,uninsulated,21.0
09:00:00,0,224,3,22.6,62,1007.3,E,2,concrete,uninsulated,23.2
10:00:00,0,264,5,23.4,57,1007.1,E,2,concrete,uninsulated,23.4
11:00:00,0,369,5,23.8,58,1006.8,E,2,concrete,uninsulated,24.4
12:00:00,0,509,5,24.5,55,1006.5,E,2,concrete,uninsulated,25.9
13:00:00,0,418,3,24.6,55,1006.5,E,2,concrete,uninsulated,26.2
14:00:00,0,457,3,25.1,56,1006.6,E,2,concrete,uninsulated,26.4
15:00:00,0,303,3,25.5,52,1006.2,E,2,concrete,uninsulated,26.2
16:00:00,0,388,3,25.3,51,1005.7,E,2,concrete,uninsulated,26.3
17:00:00,0,493,2,24.9,50,1005.4,E,2,concrete,uninsulated,26.8
18:00:00,0,134,1,24,54,1005.5,E,2,concrete,uninsulated,26.6
19:00:00,0,33,1,21.9,61,1005.9,E,2,concrete,uninsulated,25.7
20:00:00,0,14,1,20.5,67,1005.9,E,2,concrete,uninsulated,24.8
21:00:00,0,0,1,17.6,80,1006,E,2,concrete,uninsulated,23.8
22:00:00,0,0,1,16.2,87,1006,E,2,concrete,uninsulated,23.0
23:00:00,0,0,0,15.9,86,1006.1,E,2,concrete,uninsulated,22.2
00:00:00,0,0,1,14.7,92,1005.7,E,2,concrete,uninsulated,21.1
01:00:00,0,0,1,13.5,92,1005.4,E,2,concrete,uninsulated,20.3
02:00:00,0,0,1,13.2,97,1005,E,2,concrete,uninsulated,19.6
03:00:00,0,0,1,12.8,97,1004.7,E,2,concrete,uninsulated,19.2
04:00:00,0,0,0,12.3,98,1004.6,E,2,concrete,uninsulated,18.8
05:00:00,0,0,1,14,96,1004.5,E,2,concrete,uninsulated,18.2
06:00:00,0,8,1,18.3,79,1004.5,E,2,concrete,uninsulated,17.3
07:00:00,0,86,1,21.1,65,1004.2,E,2,concrete,uninsulated,17.4
08:00:00,0,223,1,23,57,1003.9,E,2,concrete,uninsulated,21.3
09:00:00,0,406,1,23.9,52,1003.5,E,2,concrete,uninsulated,27.3
10:00:00,0,596,2,24.6,45,1003.1,E,2,concrete,uninsulated,29.0
11:00:00,0,715,2,25.2,46,1002.5,E,2,concrete,uninsulated,29.4
12:00:00,0,799,1,26,39,1002,E,2,concrete,uninsulated,29.8
13:00:00,0,838,1,26.4,38,1001.6,E,2,concrete,uninsulated,29.2
14:00:00,0,827,2,27.2,40,1001,E,2,concrete,uninsulated,28.2
15:00:00,0,767,1,27.5,39,1000.4,E,2,concrete,uninsulated,28.4
16:00:00,0,664,2,27,39,999.9,E,2,concrete,uninsulated,29.1
17:00:00,0,481,2,26,40,999.6,E,2,concrete,uninsulated,29.4
18:00:00,0,177,2,25.1,43,999.5,E,2,concrete,uninsulated,29.0
19:00:00,0,55,1,20.9,61,1000.1,E,2,concrete,uninsulated,27.9
20:00:00,0,20,0,19.9,64,1000.4,E,2,concrete,uninsulated,26.5
21:00:00,0,0,0,18.2,73,1000.2,E,2,concrete,uninsulated,25.1
22:00:00,0,0,0,17.2,79,1000.2,E,2,concrete,uninsulated,24.3
23:00:00,0,0,1,16.3,82,1000.6,E,2,concrete,uninsulated,23.2
00:00:00,0,0,1,15.6,87,1000.7,E,2,concrete,uninsulated,22.3
01:00:00,0,0,0,15.7,86,1000.6,E,2,concrete,uninsulated,21.5
02:00:00,0,0,1,14.7,89,1000.6,E,2,concrete,uninsulated,20.9
03:00:00,0,0,1,13.5,92,1000.6,E,2,concrete,uninsulated,20.4
04:00:00,0,0,1,14.1,93,1000.6,E,2,concrete,uninsulated,19.6
05:00:00,0,0,2,17,80,1000.6,E,2,concrete,uninsulated,18.6
06:00:00,0,8,2,19.5,68,1001,E,2,concrete,uninsulated,18.0
07:00:00,0,76,3,22,58,1001.1,E,2,concrete,uninsulated,17.5
08:00:00,0,214,3,24,50,1001.2,E,2,concrete,uninsulated,21.3
09:00:00,0,400,3,25.6,42,1001.1,E,2,concrete,uninsulated,26.5
10:00:00,0,592,3,26.2,45,1000.9,E,2,concrete,uninsulated,28.8
11:00:00,0,714,3,27.1,41,1000.8,E,2,concrete,uninsulated,30.3
12:00:00,0,796,2,27.9,43,1000.8,E,2,concrete,uninsulated,30.8
13:00:00,0,830,3,28.2,40,1000.4,E,2,concrete,uninsulated,29.6
14:00:00,0,814,3,28.5,36,1000.1,E,2,concrete,uninsulated,28.5
15:00:00,0,753,5,28.3,37,999.9,E,2,concrete,uninsulated,29
16:00:00,0,644,4,27.9,38,999.7,E,2,concrete,uninsulated,29.2
17:00:00,0,501,4,27.2,37,999.9,E,2,concrete,uninsulated,29.5
18:00:00,0,131,3,25.8,39,1000,E,2,concrete,uninsulated,29.0
19:00:00,0,27,3,24.1,42,1000.1,E,2,concrete,uninsulated,28.0
20:00:00,0,11,5,23.4,44,1000.1,E,2,concrete,uninsulated,26.8
21:00:00,0,0,5,22.3,48,1000.3,E,2,concrete,uninsulated,25.3
22:00:00,0,0,4,20.7,53,1000.6,E,2,concrete,uninsulated,23.8
23:00:00,0,0,3,19,60,1000.9,E,2,concrete,uninsulated,22.6
00:00:00,0,0,4,18.8,62,1000.9,E,2,concrete,uninsulated,21.5
01:00:00,0,0,3,16.8,71,1000.9,E,2,concrete,uninsulated,20.4
02:00:00,0,0,2,15.4,78,1000.5,E,2,concrete,uninsulated,19.7
03:00:00,0,0,3,15.7,75,1000.5,E,2,concrete,uninsulated,19.0
04:00:00,0,0,4,16.4,71,1000.1,E,2,concrete,uninsulated,18.3
05:00:00,0,0,4,17.1,70,1000.2,E,2,concrete,uninsulated,17.5
06:00:00,0,8,5,18.8,64,1000.3,E,2,concrete,uninsulated,17.1
07:00:00,0,72,6,20.6,60,1000.3,E,2,concrete,uninsulated,17.2
08:00:00,0,216,5,22.7,55,1000.3,E,2,concrete,uninsulated,20.2
09:00:00,0,403,5,24.8,52,1000.3,E,2,concrete,uninsulated,25.9
10:00:00,0,598,7,26.2,48,1000,E,2,concrete,uninsulated,27.7
11:00:00,0,721,6,27.7,45,999.7,E,2,concrete,uninsulated,28.8
12:00:00,0,798,6,29.1,43,999.3,E,2,concrete,uninsulated,30.3
13:00:00,0,831,5,30.3,39,998.9,E,2,concrete,uninsulated,30.2
14:00:00,0,799,5,30.5,41,998.5,E,2,concrete,uninsulated,29.9
15:00:00,0,721,5,30.5,41,998.2,E,2,concrete,uninsulated,30.6
16:00:00,0,611,5,30.4,38,997.8,E,2,concrete,uninsulated,31.7
17:00:00,0,460,4,29.3,41,997.7,E,2,concrete,uninsulated,31.9
18:00:00,0,138,4,28.2,41,997.8,E,2,concrete,uninsulated,31.7
19:00:00,0,37,5,26.4,45,998.1,E,2,concrete,uninsulated,30.6
20:00:00,0,12,3,24.1,52,998.4,E,2,concrete,uninsulated,29.1
21:00:00,0,0,3,23,56,998.5,E,2,concrete,uninsulated,27.4
22:00:00,0,0,2,22.5,56,998.5,E,2,concrete,uninsulated,26.1
23:00:00,0,0,1,21.1,63,998.7,E,2,concrete,uninsulated,25.1
00:00:00,0,0,1,22.2,59,998.5,E,2,concrete,uninsulated,24.5
01:00:00,0,0,1,19.9,70,998.6,E,2,concrete,uninsulated,24.0
02:00:00,0,0,1,18.9,75,998.7,E,2,concrete,uninsulated,23.3
03:00:00,0,0,1,17.9,80,999.2,E,2,concrete,uninsulated,22.5
04:00:00,0,0,1,17.1,86,999.7,E,2,concrete,uninsulated,21.9
05:00:00,0,0,1,19,78,1000,E,2,concrete,uninsulated,21.5
06:00:00,0,9,1,21.3,78,1000.6,E,2,concrete,uninsulated,21.5
07:00:00,0,58,3,24.4,72,1000.9,E,2,concrete,uninsulated,21.7
08:00:00,0,190,4,26.5,60,1001.3,E,2,concrete,uninsulated,24
09:00:00,0,369,6,26.6,61,1002.3,E,2,concrete,uninsulated,28.4
10:00:00,0,552,5,25.3,68,1002,E,2,concrete,uninsulated,30.3
11:00:00,0,468,2,24.6,70,1001.5,E,2,concrete,uninsulated,30.9
12:00:00,0,265,2,25.3,66,1001.6,E,2,concrete,uninsulated,28.1
13:00:00,0,193,2,25.3,68,1002.1,E,2,concrete,uninsulated,26.5
14:00:00,0,293,1,26.3,61,1002,E,2,concrete,uninsulated,26.9
15:00:00,0,363,2,27.4,57,1001.9,E,2,concrete,uninsulated,28.0
16:00:00,0,369,1,26.9,60,1001.8,E,2,concrete,uninsulated,27.7
17:00:00,0,462,2,27,63,1001.1,E,2,concrete,uninsulated,29.1
18:00:00,0,85,1,25.6,67,1001.6,E,2,concrete,uninsulated,28.3
19:00:00,0,92,1,23.6,72,1002,E,2,concrete,uninsulated,28
20:00:00,0,13,0,22.1,78,1002.1,E,2,concrete,uninsulated,27.5
21:00:00,0,0,1,21,85,1002.2,E,2,concrete,uninsulated,26.5
22:00:00,0,0,1,21.8,87,1002.4,E,2,concrete,uninsulated,25.9
23:00:00,0,0,2,21.5,88,1002.3,E,2,concrete,uninsulated,25.2
00:00:00,0,0,2,20.8,90,1002.1,E,2,concrete,uninsulated,24.4
01:00:00,0,0,1,20.3,91,1002.4,E,2,concrete,uninsulated,23.8
02:00:00,0,0,2,19.4,95,1002.4,E,2,concrete,uninsulated,23.1
03:00:00,0,0,1,20.1,92,1002.4,E,2,concrete,uninsulated,22.5
04:00:00,0,0,0,19,95,1002.5,E,2,concrete,uninsulated,22.0
05:00:00,0,0,1,19.4,94,1002.7,E,2,concrete,uninsulated,21.6
06:00:00,0,7,1,22.1,86,1002.5,E,2,concrete,uninsulated,21.5
07:00:00,0,83,1,24,79,1002.7,E,2,concrete,uninsulated,21.8
08:00:00,0,168,1,25.3,74,1002.9,E,2,concrete,uninsulated,24.0
09:00:00,0,269,2,25.8,68,1002.9,E,2,concrete,uninsulated,27.9
10:00:00,0,371,1,28.3,59,1002.5,E,2,concrete,uninsulated,28.1
11:00:00,0,461,1,28.5,56,1002.2,E,2,concrete,uninsulated,29.4
12:00:00,0,774,2,29.6,55,1001.5,E,2,concrete,uninsulated,31.7
13:00:00,0,752,2,30.3,50,1001.1,E,2,concrete,uninsulated,30.9
14:00:00,0,573,2,30.5,53,1000.6,E,2,concrete,uninsulated,30.7
15:00:00,0,595,2,30.6,52,1000.2,E,2,concrete,uninsulated,30.9
16:00:00,0,640,1,30.5,51,999.8,E,2,concrete,uninsulated,32.2
17:00:00,0,459,1,29.9,54,999.6,E,2,concrete,uninsulated,32.6
18:00:00,0,157,1,27.4,65,999.7,E,2,concrete,uninsulated,32.1
19:00:00,0,44,0,25.2,72,1000.1,E,2,concrete,uninsulated,30.7
20:00:00,0,12,1,22.5,82,1000.2,E,2,concrete,uninsulated,29.7
21:00:00,0,0,0,22.1,84,1000.1,E,2,concrete,uninsulated,28.8
22:00:00,0,0,1,20,88,1000.1,E,2,concrete,uninsulated,27.8
23:00:00,0,0,1,19.8,95,999.8,E,2,concrete,uninsulated,27.0
00:00:00,0,0,0,20.3,92,999.6,E,2,concrete,uninsulated,26.1
01:00:00,0,0,1,20.7,91,999.3,E,2,concrete,uninsulated,25.3
02:00:00,0,0,0,19.1,92,999.4,E,2,concrete,uninsulated,24.8
03:00:00,0,0,0,18.8,96,999.1,E,2,concrete,uninsulated,24.3
04:00:00,0,0,1,19.1,94,999,E,2,concrete,uninsulated,23.6
05:00:00,0,0,1,19.8,94,998.7,E,2,concrete,uninsulated,23.1
06:00:00,0,6,1,22.7,85,998.8,E,2,concrete,uninsulated,22.7
07:00:00,0,63,3,25.4,77,999,E,2,concrete,uninsulated,22.8
08:00:00,0,186,4,27.2,65,998.8,E,2,concrete,uninsulated,25
09:00:00,0,279,4,28.9,61,998.6,E,2,concrete,uninsulated,28.7
10:00:00,0,531,5,29.7,54,998.1,E,2,concrete,uninsulated,31.1
11:00:00,0,659,4,31,50,997.5,E,2,concrete,uninsulated,32.9
12:00:00,0,725,2,31.1,48,996.7,E,2,concrete,uninsulated,34.2
13:00:00,0,773,7,24.9,75,997,E,2,concrete,uninsulated,33.3
14:00:00,0,682,4,23.9,81,997.3,E,2,concrete,uninsulated,32.8
15:00:00,0,104,4,23.6,81,997.1,E,2,concrete,uninsulated,31.6
16:00:00,2.29,61,4,22.9,90,997.5,E,2,concrete,uninsulated,26.0
17:00:00,0.25,54,2,23.4,87,996.8,E,2,concrete,uninsulated,25.2
18:00:00,0.51,44,1,23.4,85,996.9,E,2,concrete,uninsulated,24.7
19:00:00,0.25,41,2,22.1,92,997.3,E,2,concrete,uninsulated,24.4
20:00:00,0,22,1,22.2,86,997.2,E,2,concrete,uninsulated,24.6
21:00:00,0,0,1,21.8,87,996.9,E,2,concrete,uninsulated,24.1
22:00:00,0,0,1,20.5,90,996.5,E,2,concrete,uninsulated,23.5
23:00:00,0,0,1,19.6,96,996,E,2,concrete,uninsulated,23.3
00:00:00,0,0,2,18.5,96,996.1,E,2,concrete,uninsulated,22.9
01:00:00,0,0,2,18.5,97,996,E,2,concrete,uninsulated,22.3
02:00:00,0,0,1,18.7,97,995.7,E,2,concrete,uninsulated,21.6
03:00:00,0,0,0,18.4,95,995.4,E,2,concrete,uninsulated,21
04:00:00,0,0,1,17.4,98,995.4,E,2,concrete,uninsulated,20.6
05:00:00,0,0,0,18.9,98,995,E,2,concrete,uninsulated,20.6
06:00:00,0,5,1,20.4,94,994.8,E,2,concrete,uninsulated,20.4
07:00:00,0,68,1,23.2,83,994.8,E,2,concrete,uninsulated,20.8
08:00:00,0,137,1,24.8,76,994.8,E,2,concrete,uninsulated,22.7
09:00:00,0,295,1,25.6,70,994.7,E,2,concrete,uninsulated,26.5
10:00:00,0,340,1,26.8,65,994.3,E,2,concrete,uninsulated,27.2
11:00:00,0,607,1,28.1,65,993.8,E,2,concrete,uninsulated,30.4
12:00:00,0,492,2,28.9,55,993.4,E,2,concrete,uninsulated,30.6
13:00:00,0,593,2,29.6,52,992.8,E,2,concrete,uninsulated,30.1
14:00:00,0,766,2,29.8,52,992.3,E,2,concrete,uninsulated,30.9
15:00:00,0,667,2,29,57,992.2,E,2,concrete,uninsulated,30.5
16:00:00,0,587,2,28.3,61,992,E,2,concrete,uninsulated,30.6
